Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,0.0,817.0,3470.0,4495.0,5137.0,4946.0,4946.0,4946.0,5050.0,5048.0,,,,,,,
Valle d'Aosta/Vallée d'Aoste,0.0,0.0,0.0,12.0,5.0,-86.0,-102.0,-102.0,-108.0,-139.0,,,,,,,
Lombardia,0.0,7.0,-33.0,-63.0,-119.0,-339.0,-357.0,-384.0,127.0,242.0,,,,,,,
Trentino-Alto Adige,0.0,-1087.0,-897.0,-919.0,-924.0,-921.0,-888.0,-888.0,-897.0,-920.0,,,,,,,
Veneto,0.0,0.0,0.0,44.0,483.0,474.0,465.0,460.0,452.0,429.0,,,,,,,
Friuli-Venezia Giulia,0.0,68.0,152.0,566.0,851.0,2369.0,2532.0,2617.0,2648.0,2658.0,,,,,,,
Liguria,0.0,7.0,27.0,41.0,41.0,136.0,136.0,136.0,132.0,147.0,,,,,,,
Emilia-Romagna,0.0,73.0,236.0,514.0,589.0,1350.0,1502.0,1655.0,1657.0,1747.0,,,,,,,
Toscana,0.0,-32.0,6.0,709.0,497.0,490.0,489.0,-263.0,-539.0,-542.0,,,,,,,
Umbria,0.0,340.0,386.0,886.0,995.0,947.0,966.0,976.0,996.0,1086.0,,,,,,,
Marche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Lazio,0.0,238.0,238.0,273.0,273.0,426.0,426.0,426.0,426.0,426.0,,,,,,,
Abruzzo,0.0,315.0,845.0,904.0,1027.0,1169.0,1975.0,1987.0,1995.0,1996.0,,,,,,,
Molise,0.0,38.0,39.0,55.0,55.0,75.0,75.0,75.0,75.0,84.0,,,,,,,
Campania,0.0,7.0,49.0,79.0,86.0,93.0,94.0,94.0,94.0,94.0,,,,,,,
Puglia,0.0,33.0,33.0,231.0,353.0,353.0,353.0,353.0,353.0,353.0,,,,,,,
Basilicata,0.0,43.0,39.0,213.0,-112.0,327.0,327.0,327.0,332.0,332.0,,,,,,,
Calabria,0.0,171.0,248.0,262.0,262.0,706.0,706.0,703.0,723.0,723.0,,,,,,,
Sicilia,0.0,535.0,1000.0,1622.0,2329.0,1964.0,2070.0,2857.0,2987.0,3321.0,,,,,,,
Sardegna,0.0,14322.0,15516.0,16282.0,19999.0,18031.0,18220.0,18588.0,18657.0,18703.0,,,,,,,
Italia,0.0,15895.0,21354.0,26206.0,31827.0,32510.0,33935.0,34563.0,35160.0,35788.0,,,,,,,
