Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,-8.91466158906,-5.42260523699,-5.45502575617,-5.82995951417,-6.08235948804,-9.15471833943,-9.12662435781,-10.2040816327,-7.7800563958,-6.88278410107,-4.07849172759,-4.03391402265,
Valle d'Aosta/Vallée d'Aoste,,,,,,,-1847.82608696,-281.927710843,-228.915662651,-164.035087719,-207.185628743,-174.528301887,-214.792899408,-208.383233533,-216.556291391,-229.054054054,
Lombardia,,,,,5.64423483887,9.47850143496,12.4337422384,9.34119262363,8.99639394933,6.40872009955,6.86188407137,7.28487318841,8.32077764277,10.7702599388,12.8947124734,16.5427340739,
Trentino-Alto Adige,,,,,-5.08993494068,-18.674071503,-31.0566492567,-14.3707482993,-12.4713302752,-18.336369156,-13.282674772,-15.4657823334,-22.0105124836,-32.2206095791,-26.5321100917,-18.4644078334,
Veneto,,,,,-6.24089042003,-10.9686695022,-13.4906193135,-6.1142769136,-8.04139715395,-6.72386973757,-6.6717325228,-7.80875681737,-8.73526564546,-8.72298624754,-9.66913521261,-12.6455350677,
Friuli-Venezia Giulia,,,,,10.4981147053,16.3942156555,20.3011019711,10.3896103896,7.98287199878,7.60067114094,5.53109036463,4.41276306857,8.30237741456,12.5569975447,14.7556216317,12.1747211896,
Liguria,,,,,-19.8040441943,-14.5419103314,-18.5178271421,-21.8127115457,-20.4853273138,-13.6294800606,-7.90253539677,-9.59851551957,-9.17565344544,-9.53159041394,-7.1921540138,-8.81748552214,
Emilia-Romagna,,,,,39.6029452885,38.8515047682,38.9242716851,37.5080477182,40.2395126679,38.1304093187,35.0602323247,33.3615639777,33.742632613,30.4263320235,31.7464424321,31.4338015838,
Toscana,,,,,19.2863316459,16.6802854497,16.5973969157,17.4434087883,16.1922770701,18.2145255685,17.7076859333,16.6753762542,17.9960294289,28.9930643447,19.2548706847,19.7464937504,
Umbria,,,,,21.8841559612,24.9841738763,31.9086460033,27.0516717325,21.5281039612,22.2365245374,22.0364487544,22.5851045447,23.5870516185,21.6001478197,11.740361577,16.4812093219,
Marche,,,,,11.1618612618,12.0089919546,13.7571592211,7.18448778301,6.64138678223,8.72151756651,1.23910050482,3.52560397642,0.316415643589,-0.16690204134,-2.22942845561,-2.87069075996,
Lazio,,,,,15.4582633231,14.2836782396,16.3972222985,16.5702968494,17.5847319626,14.4625138415,16.3153515462,19.6367812181,24.3210458926,21.0522442973,22.4727684952,24.8830316243,
Abruzzo,,,,,-25.7573073516,-14.5936981758,-16.6226546213,-8.80117953953,1.34487840825,12.680139142,31.9753172989,41.1837237978,29.4097664544,21.4101290963,17.319982957,16.5627435698,
Molise,,,,,-3.552708212,-61.4077669903,-80.7407407407,-61.9407687461,-55.2787663108,-28.7372330548,-30.2290076336,-33.7116912599,-41.4498141264,-54.0540540541,-56.4722617354,-47.7477477477,
Campania,,,,,-3.59527658677,-2.29816445307,-3.89803758077,-5.19580240594,-9.30004093328,-9.3821697804,-14.4971896043,-20.8497030608,-17.8505906209,-15.8868606317,-14.3458713273,-17.4159914995,
Puglia,,,,,-37.6221725775,-43.9920077167,-41.8655504186,-38.4445426425,-42.7164569932,-38.0438168414,-33.8969603808,-36.4364765386,-38.9116288833,-35.4535170712,-35.0373470361,-44.2693565976,
Basilicata,,,,,-272.45508982,-292.970521542,-257.986447241,-150.77014218,-144.918585065,-147.229840922,-164.508393285,-202.964959569,-201.057827927,-206.995003569,-215.632364493,-199.924471299,
Calabria,,,,,-81.5943238731,-71.7528526341,-70.9522172568,-63.9944438932,-60.8928224081,-55.9578909157,-57.6035107804,-52.9395426349,-57.2164417431,-57.2977395929,-63.746223565,-56.0406560407,
Sicilia,,,,,-0.341086545574,-4.89947695325,-9.01360544218,-7.49294781382,-8.82342982902,-8.22243651559,-7.92833074132,-11.5284801703,-10.5502164959,-10.8083832335,-13.2769808743,-22.4293870951,
Sardegna,,,,,-12.9544034978,-18.2214105086,-19.8085615528,-18.9501565134,-19.6252702378,-22.6830937714,-22.3092255125,-24.8953068592,-23.6999539807,-22.0567263508,-21.4964575773,-24.6510784847,
Italia,,,,,,,,,,,,,,,,,
