Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,25.011818632,25.2597660616,24.3482449629,24.6601976205,20.5244549472,18.7064857762,12.8434474843,12.6242989447,13.4460443161,15.8393273619,16.8695704526,15.5028904328,14.3265246479,14.9108736871,24.1435075741,26.5669709503,25.0729971882
Valle d'Aosta/Vallée d'Aoste,24.3885248118,22.0369863632,21.4583973363,24.2583577702,20.3816570159,23.1642150894,21.6463566681,37.8337514126,7.16960096642,8.81913303438,9.90504181192,9.40170940171,11.8100428182,12.0476190476,17.5297250767,16.732152124,22.4031802094
Lombardia,20.5545153995,19.9135531928,19.3808570633,17.1485458817,15.4347372558,13.6461202712,10.8186740095,11.4983732049,11.2727317773,12.7442992235,13.0143297355,12.272434895,12.8560914935,12.4758768153,18.5397475473,19.7757171334,20.7479198813
Trentino-Alto Adige,13.3477860992,13.1401213312,14.5661516115,11.4622746472,11.3017426376,10.8010640137,11.781251748,10.0834746172,7.84471034097,7.52215985816,8.59979993571,8.09744503862,6.85002358944,7.06064446676,10.0543771564,10.0773822185,11.5032469854
Veneto,15.2749689977,16.4692917895,14.4458787632,13.7013375988,13.5257977837,10.9411733539,10.3094533203,8.80573905805,9.34927196366,10.6089672224,12.5731627122,11.8048726893,8.44053437195,10.6639417872,14.4196314917,19.0776141922,19.8839065955
Friuli-Venezia Giulia,23.7919657562,20.218916847,17.6518107537,15.8551674162,14.8410900467,11.7529988357,12.2179456962,11.5147512597,17.5870776813,11.9107036199,10.5151609779,11.5413398376,14.5115807575,13.8931708257,18.8794114849,18.0238075785,20.9115283702
Liguria,35.3214217657,34.9567579409,33.0488224235,31.0033551872,25.1360019575,18.5059498572,15.4672429214,16.6422805819,16.3779486849,20.4577519987,19.9686545184,16.6738693851,20.7377898293,22.0161462539,18.7548411005,20.2913837755,23.7916473318
Emilia-Romagna,17.0203954406,14.6996314607,15.1053849329,14.1187743958,11.2426408167,10.8749613982,8.66093177268,7.38033861194,9.00105806362,11.3634971327,10.6509855889,10.7417401399,10.8338057923,11.0505657355,18.3045315407,22.3664101659,21.8975346161
Toscana,20.6963421287,20.7251969583,20.6486590981,17.453011173,16.4661515939,12.7747675932,12.2420913522,10.917230753,13.431273162,16.0464879306,16.7489024215,15.3752501822,13.7281513771,14.3944541034,17.7826160352,23.1308496328,24.8799553594
Umbria,29.6815505089,30.2885243001,27.1969723,24.7889741361,19.7010189188,16.9758131417,15.9822443712,15.9813807534,15.6964384912,15.2768673452,18.4702784641,14.6061269147,12.720080993,14.3704333215,19.5647401897,20.9605757615,22.7922680185
Marche,20.6049395816,22.0363150752,23.6913687481,19.9172478874,18.1570620419,16.3029522014,13.8801254405,13.1031800027,11.8836868725,16.4773604171,15.0939026932,11.6247790331,9.28395258285,12.5514812052,22.6117734578,15.7433032127,23.5096955296
Lazio,38.0457288704,37.351199528,35.1711152899,34.4549601493,33.6861858966,31.1149109417,27.3279859224,23.9948146066,30.4673108307,27.5622714618,26.4848783476,25.7425617512,24.8970891531,26.2400818994,30.5864648862,31.1301852112,33.7498680066
Abruzzo,35.0963242851,35.0340295957,34.4164024511,33.6741319576,34.7658158418,31.4416064872,28.7370857968,28.4679960331,27.1467364267,22.8199727298,23.021439398,20.9761301507,17.2476708445,19.7050015057,24.0347798105,29.4986884449,25.5640762593
Molise,32.2090896101,32.0008087487,35.4788653388,35.3313362551,36.4376730377,29.6877970941,21.055960199,13.3257483326,26.2835276596,31.9272062743,31.8341968352,27.9557179708,23.7615848863,28.8035631623,27.103750077,30.1510105215,28.6384619203
Campania,50.6920670133,50.8697223217,50.5569974102,48.6717879555,48.3337261027,49.1718459744,45.7893887657,44.9347537174,39.9559513156,37.6604484761,38.8254061358,35.3764527034,32.4780621911,32.409448666,38.0737450691,41.9072575472,44.3916361571
Puglia,37.836211479,37.6658617162,40.4602489501,41.6857468627,40.2320433701,38.3900636243,31.9324837384,31.0013475344,35.3634863359,35.3993231669,35.3897162683,32.1599102401,31.8374980883,31.56434188,32.5611842661,34.5605082585,37.0911836921
Basilicata,45.2673231005,48.2129527088,49.1106743286,47.0508730944,48.9543968101,40.1811327253,44.3704796375,43.0011715514,36.8043931571,35.5575581298,36.6117883005,31.9529595363,31.4057523449,34.6273760289,38.2574143877,42.0121633484,39.5628348652
Calabria,41.1063707307,46.7476574296,43.0649534964,48.6229146176,48.4968688759,44.8378427969,41.3015840838,39.8109825437,41.7192863713,40.5047384942,46.0532362518,35.4632271685,31.5676929742,34.4969466236,31.8102433901,39.0022622665,40.4170038006
Sicilia,51.639004253,51.0110247956,52.2863724985,52.5601827185,53.1112650535,51.4870743792,48.1245427159,44.7850762018,46.5318848243,42.9452500478,44.7964846235,38.9960680768,37.151768599,39.3470810636,38.4957990567,41.3362139716,42.8199312556
Sardegna,34.2829739179,34.8239001128,35.6307934361,36.7804350113,37.7383880302,35.5045627027,29.8176770099,28.8233746117,34.1604681539,35.4559463761,32.6181905217,31.0324211677,32.542676308,36.78570781,44.6922544689,38.763946616,42.4212477085
Italia,30.3490074264,30.385481803,30.1884258002,29.8579478056,28.7396696383,27.0082715116,24.0832461231,23.0655857376,23.6660572631,23.5093585056,23.9535630199,21.6003315906,20.293085655,21.2545408564,25.4411303499,27.8416699199,29.096214452
