Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,3.67560470779e+14,3.87585876508e+14,3.81347866046e+14,3.36277668631e+14,3.55272426738e+14,2.66477826794e+14,2.53224374953e+14,2.59569796595e+14,2.46212121212e+14,3.19696553646e+14,3.12546973126e+14,
Valle d'Aosta/Vallée d'Aoste,,,,,,9.99857295755e+14,9.99900365327e+14,1.00006872852e+14,1.00010348506e+14,1.00007856381e+14,1.00011223345e+14,1.00003840836e+14,1.0000365604e+14,100.0,100.0,100.0,
Lombardia,,,,,,2.73773752284e+14,3.20496631727e+14,2.7759134681e+14,2.6197627172e+12,2.08013348143e+14,1.60484293904e+14,1.68762156509e+14,1.75515142559e+14,2.29221421143e+14,2.59358644888e+14,2.80362221921e+14,
Trentino-Alto Adige,,,,,,9.64911125741e+14,9.63314421669e+14,9.42479093892e+14,9.23494952013e+14,9.36197520122e+14,9.21051899263e+14,9.24147442327e+14,9.23896378536e+14,9.37213759709e+14,9.28422727819e+14,9.20878927708e+14,
Veneto,,,,,,1.35348847139e+14,1.49350907608e+14,1.36987732281e+14,1.21693967965e+14,1.56875966533e+14,1.61952943455e+14,1.9022181841e+14,2.0293978722e+14,2.72926620115e+14,3.25917708619e+14,3.75381276841e+14,
Friuli-Venezia Giulia,,,,,,2.30252923538e+14,2.30515519187e+14,2.12150095481e+14,1.44140374011e+14,2.27785723573e+14,1.89706903737e+13,1.4644666232e+14,1.33517132729e+14,1.84341168159e+14,2.24542036637e+14,2.21627346002e+14,
Liguria,,,,,,2.59214507772e+14,2.22173298799e+14,1.72803915839e+14,1.70429390792e+14,2.14993301285e+14,1.64035565233e+13,2.2587836293e+14,1.98334165104e+14,2.50309617766e+14,4.01206817319e+14,3.65932876218e+14,
Emilia-Romagna,,,,,,9.44825457136e+14,1.27129448645e+14,9.75354542241e+14,5.81615054586e+14,6.74260598989e+13,6.65149651497e+14,7.16828175131e+14,6.19406752436e+13,7.33978496228e+14,1.12620303556e+14,1.1058608609e+14,
Toscana,,,,,,2.75738552127e+14,2.66098265001e+14,2.71489284228e+14,3.13863883557e+14,3.53833968012e+14,3.54629195025e+14,3.41894897233e+14,3.11697054117e+14,3.41770879857e+14,3.92087324686e+14,4.00131430032e+14,
Umbria,,,,,,4.91356020942e+14,4.34184022825e+14,3.55416526138e+13,2.71080815179e+14,2.86974137931e+14,2.79315602236e+14,2.89231925139e+14,2.07279881948e+13,2.60189236373e+14,3.73615698465e+14,5.66174030681e+14,
Marche,,,,,,4.06405867971e+13,1.87297077922e+14,1.13231505102e+14,1.52069190195e+13,1.4705866731e+14,1.50913520097e+14,1.31602347501e+14,7.02286452702e+14,1.39992096424e+14,1.85872562034e+14,2.05958971019e+14,
Lazio,,,,,,3.72739334361e+14,4.45049680882e+14,2.89417759839e+14,3.93550727106e+14,7.32479467056e+14,6.13948717949e+14,6.71819747937e+14,5.79552828026e+14,9.80750893459e+14,1.26644750671e+14,1.28887537069e+14,
Abruzzo,,,,,,3.66000470256e+13,3.34617148097e+14,3.24743230626e+14,3.6179293445e+14,3.96281800391e+14,4.09851551957e+14,4.10286336757e+14,2.67788651526e+13,2.75593178665e+14,3.16294919455e+14,3.92608055407e+13,
Molise,,,,,,1.27097902098e+14,1.83447098976e+14,2.16209363958e+14,2.58677083333e+14,2.93509238729e+14,2.48391812865e+14,9.36149783965e+14,6.4396123584e+14,8.64125639668e+14,1.58128869525e+14,2.96614388847e+14,
Campania,,,,,,1.64007627459e+14,2.02679779701e+14,1.79130173841e+13,2.06154852568e+14,2.31222180522e+14,2.27195627591e+14,2.38009017002e+14,1.27443996725e+13,1.32613640466e+14,2.02973997784e+14,2.58796348571e+14,
Puglia,,,,,,1.3684190379e+14,2.31489067144e+14,2.27016686575e+14,2.0940101806e+14,2.75387420554e+14,3.25287393967e+14,3.41726062446e+14,4.02328201886e+14,5.80101763706e+13,8.11271526549e+14,1.07536151359e+14,
Basilicata,,,,,,1.6881533101e+14,1.95625394322e+14,1.69637019231e+14,2.84357292394e+13,3.04627994956e+14,3.07326007326e+14,3.29185448543e+13,3.30472103004e+14,3.61718161266e+14,4.95750557739e+14,5.37118909459e+14,
Calabria,,,,,,1.01861592199e+14,1.0559801188e+14,1.17256132989e+14,1.67809029757e+14,2.83892931393e+14,2.96658919233e+14,2.1223902422e+14,1.59050691038e+14,1.27069967418e+14,2.79509547888e+14,2.93844244543e+14,
Sicilia,,,,,,4.06347811532e+14,3.80685230124e+14,4.09090167944e+13,8.18862508714e+14,1.33429465047e+14,2.46531698661e+14,2.70720674761e+14,4.18421675098e+14,5.09224493975e+14,7.42942116281e+13,1.10025907625e+14,
Sardegna,,,,,,1.45669586984e+13,2.24581247915e+14,1.67887292322e+14,3.55919908467e+14,4.35968849192e+14,6.89614331187e+14,6.91701008953e+14,8.20711312349e+14,8.23367415252e+14,1.11954372624e+14,1.53629670196e+14,
Italia,,,,,,1.91360162555e+14,2.03324929972e+14,1.77101039943e+14,1.67184046912e+14,1.87437246573e+14,1.68550310213e+14,1.69340566424e+14,1.59865568932e+14,1.90247713509e+14,2.4148572449e+14,2.59475827324e+14,
