Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,,,,,,,,,,,,151.145243413,,,,,
Valle d'Aosta/Vallée d'Aoste,,,,,,,,,,,,110.678650666,,,,,
Lombardia,,,,,,,,,,,,219.514977287,,,,,
Trentino-Alto Adige,,,,,,,,,,,,194.985529315,,,,,
Veneto,,,,,,,,,,,,407.779725363,,,,,
Friuli-Venezia Giulia,,,,,,,,,,,,129.167806637,,,,,
Liguria,,,,,,,,,,,,179.515083325,,,,,
Emilia-Romagna,,,,,,,,,,,,167.247417637,,,,,
Toscana,,,,,,,,,,,,620.128592807,,,,,
Umbria,,,,,,,,,,,,151.306994764,,,,,
Marche,,,,,,,,,,,,132.120081782,,,,,
Lazio,,,,,,,,,,,,194.046346101,,,,,
Abruzzo,,,,,,,,,,,,46.3963072498,,,,,
Molise,,,,,,,,,,,,13.9052387734,,,,,
Campania,,,,,,,,,,,,528.129378142,,,,,
Puglia,,,,,,,,,,,,49.935220246,,,,,
Basilicata,,,,,,,,,,,,10.9024764348,,,,,
Calabria,,,,,,,,,,,,64.4597179811,,,,,
Sicilia,,,,,,,,,,,,243.946265081,,,,,
Sardegna,,,,,,,,,,,,49.7235562304,,,,,
Italia,,,,,,,,,,,,208.079990174,,,,,
