Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,7.86537694866,8.57927548323,7.78578792377,7.85374071408,8.46981996164,6.87590841724,8.97092300177,7.57996092795,7.0291635602,7.552839192,8.03506219222,10.67674415,12.7156953415,10.9056276292,10.6294256376,11.9135682332,
Valle d'Aosta/Vallée d'Aoste,5.22186073323,5.41760861762,4.44795599197,3.46211047512,4.99246406032,3.95496150988,6.06096341958,4.70237837392,5.33710698789,4.98531693534,4.74193626796,7.20774890293,11.8346530675,12.8790015858,19.4209304485,17.5194964388,
Lombardia,11.6228479326,11.6568895742,11.0946155703,11.2539399063,11.9845301479,12.2680447669,10.5802450965,12.1501411785,13.2529565605,14.2090836597,13.2727319174,20.60375395,19.722442237,17.4084518027,20.3148430112,18.9092775849,
Trentino-Alto Adige,9.95004627697,9.59372461509,9.80242289001,9.55501985504,8.73192483892,7.45046603269,9.12613184793,8.10060271123,9.03615132854,9.08992466484,8.9279879331,10.0763986801,12.4758117028,10.5970696133,11.4923598288,12.4102059385,
Veneto,12.6265580298,13.2304312466,12.1972716421,12.2964385462,13.3140292898,12.4941771645,14.5038588088,15.8264791591,13.0184808528,15.6372691028,13.601494258,19.0964643606,22.0927311726,21.20714961,18.1201771249,17.2139529468,
Friuli-Venezia Giulia,9.05206765147,10.7570197501,11.6026060889,11.5741449512,12.9849224181,12.9795012142,11.860536721,11.6411130254,11.8238828827,14.1520218236,14.1867056555,19.2849706204,18.9276218809,16.986152764,22.8997513825,17.7155100069,
Liguria,13.0138166599,12.9440342089,12.3628499255,12.8210250778,12.8762720936,11.4099183711,9.66954270098,11.1835976224,9.69520998962,11.4626849851,10.1206834907,10.9162716185,13.1092612809,10.9254661885,10.7430633648,11.1311134153,
Emilia-Romagna,11.990322828,12.4012963287,13.2445573404,11.9542381541,11.5887674382,11.7386950483,13.3146061364,12.2718564415,11.5540209809,11.674751526,12.9536547033,13.684318997,14.0410497692,15.692164565,14.5014678249,15.1644041496,
Toscana,9.85189108192,9.28965553,9.17734745891,9.35020336293,10.576139778,10.2853107736,9.44434319596,10.843930414,11.3819178203,11.3496969714,10.2352070983,13.8101509333,15.0616920558,14.097567323,14.1166379175,13.9745087797,
Umbria,8.86307100246,8.67870808167,8.27160057793,6.65046704857,9.48738840114,10.0543715938,8.38419013101,9.2822389951,8.2427322835,10.8504967896,8.84255879028,12.2487124484,10.5025662334,9.78420957762,8.9064230123,8.52384576567,
Marche,7.77931118411,8.38716048142,8.08227240889,8.80585930956,9.31282384573,9.2577225098,8.86869859968,10.3014511741,11.148611545,10.0803576655,10.2393439535,11.2970467885,12.2618440733,11.6281304391,12.271268053,10.013785063,
Lazio,11.6288094004,12.8601515415,11.2042037354,12.16452097,13.9799571968,12.407146242,12.1287498264,14.3859622541,13.6456989097,15.9859167125,15.816768056,21.8956436751,22.4617499847,19.7911098717,20.1816410672,20.3554029585,
Abruzzo,4.19405488049,3.88683773294,3.65574270198,4.02224554192,3.55637885079,3.79364205961,4.12273559646,4.81146399932,4.06114932249,4.78665680528,4.17346834172,5.46921340635,6.20553266473,5.78133837094,4.86646673939,4.60583847021,
Molise,1.12891342906,1.22154067724,1.76526047143,1.177932928,1.13910100782,1.43419507796,1.59593878623,1.27434119037,1.95922674443,1.40883399363,1.54803223097,1.79637755971,2.13480726165,1.95502015005,1.66851879792,1.55303770254,
Campania,4.23446392526,4.74821214076,4.56870246459,5.13923981595,5.13156653963,4.74582558094,4.16647585885,5.64398414643,5.98706145545,6.00784200724,5.9996502565,7.16696349363,7.2718713496,6.82532366843,7.33191707496,6.8663622587,
Puglia,2.57081223275,2.51673105372,2.64341309079,2.52363131516,3.08132306094,2.84601579777,3.29118904397,3.65069143232,3.16354405381,3.59759121694,3.35625960955,4.52223963401,5.2824370891,4.18239239874,4.58913576786,4.96038294403,
Basilicata,2.00862116883,1.90929843772,1.64232037015,1.7363238703,1.45127174011,1.95824308658,2.00326552276,2.39242453887,2.41905398067,2.7291248096,2.23686243944,2.09922223424,2.66571862425,2.39679872923,2.31475557025,2.38948041306,
Calabria,1.79540098696,1.82645578645,1.92189893572,1.95428898078,2.02795237118,1.95453364582,1.51042414156,2.73173965201,2.3940359345,3.36754111196,2.47343101087,2.47394703376,3.0975079701,2.63825636908,2.51024798551,2.34900410523,
Sicilia,4.27522213437,4.93085852813,5.05977164047,5.16532246547,4.77382587662,6.10320312879,5.91472810743,5.47014722579,5.59607640845,5.69948972394,6.6385283062,7.66682098226,8.88155070362,7.22091467728,7.61993166122,6.47568420581,
Sardegna,3.26936623766,3.78894790207,4.23661277717,4.01170697534,4.28290431362,4.41851879558,4.29817387868,5.2356423996,4.70866992648,4.70003656076,5.09187776735,7.97624928499,8.53279337703,8.32032179301,7.00773017941,6.48308429734,
Italia,8.18535851475,8.55186173551,8.23075829338,8.34086435592,8.87631666353,8.61453558581,8.57633504296,9.3417805283,9.13906107215,9.97119953465,9.67545105458,12.9677076522,13.7312758179,12.5341607137,12.9025701035,12.4784149642,
