Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Piemonte,-7.58671074716,-7.86506173431,-7.29267921011,-6.44467250873,-3.96977269627,-1.93065668242,-2.8687498475,-0.88621150768,-1.46495794851,-0.29151796311,-0.834296728818,0.104504146077,-0.607059497191,,,,
Valle d'Aosta/Vallée d'Aoste,7.53872043303,6.97039687172,14.707128878,16.5408441236,14.3829665879,18.4839818758,20.8355910665,20.0646546917,17.9346929341,17.8576110825,17.8034065878,18.323147157,18.2601466139,,,,
Lombardia,-18.4874341221,-18.7448807252,-17.7518120333,-16.6422411825,-15.5911550465,-13.9297743348,-14.9759335854,-15.2581490578,-16.2797144932,-15.4115500652,-13.6039189908,-11.9942583195,-11.7841579667,,,,
Trentino-Alto Adige,9.26457492007,8.47363310196,9.13475297078,9.56375259795,10.4350113896,11.6512289592,12.5028044142,13.7358364924,13.7276576064,13.9563341631,15.0922736063,15.8894969456,13.7362706524,,,,
Veneto,-8.21936852998,-9.2802332665,-9.86322275915,-9.05712196185,-7.19593087577,-6.3282700385,-5.66784719723,-3.14990273634,-5.40959934633,-6.22665463511,-5.09605581938,-4.37878657109,-4.5494644957,,,,
Friuli-Venezia Giulia,-2.81287349119,-3.41507482155,-1.58860461456,-2.00994095821,-1.16256705149,-0.2571752726,0.142862313093,-0.643605494555,0.340817784557,0.777668337833,0.409497256216,0.233125411053,0.305977695184,,,,
Liguria,5.54483331342,5.77304125398,6.70190988467,5.82749495015,7.60342549186,6.2437505052,7.51416644752,8.21732420466,9.50360633103,6.38500202261,6.62162088474,6.64368576134,4.36222561746,,,,
Emilia-Romagna,-7.65943102395,-9.34539199131,-8.88819218827,-7.77612172948,-5.58573942742,-6.80295742403,-7.56676432998,-4.55335335958,-4.92338851456,-3.88024698771,-4.0289013618,-3.36887813818,-5.9067195035,,,,
Toscana,-2.75934217898,-2.52722992709,-2.42246227244,-2.74033897619,-2.60640600727,-2.45254790055,-2.3511106971,-2.62825245661,-1.46612402729,-1.12800727327,-2.40858828098,-0.781985409321,-0.802590561032,,,,
Umbria,4.43878259572,5.14891841192,5.15540719851,5.74500214432,3.57656706104,4.50045637236,3.02154599016,8.30543113412,6.07077275872,3.46020564845,5.06616583058,3.70441647008,6.42546860532,,,,
Marche,2.83266648296,1.31933448521,0.334000033903,1.9669081188,3.30493350774,2.42510637544,3.51944736622,1.06700352092,2.08944279667,3.47072125647,-0.239450533476,0.596384977763,-1.06402954006,,,,
Lazio,-10.8300074924,-12.0320138934,-10.4480965848,-10.4564650762,-7.90893796594,-5.81504266247,-7.36708532463,-7.88661224778,-5.94360508976,-9.08973737513,-7.04774265172,-6.15310496033,-7.97814312085,,,,
Abruzzo,4.38605767968,3.01768096843,5.78280220355,6.89519332919,6.70442701507,4.70570322446,6.30831325875,6.05010195363,8.71548407724,11.5642870824,9.49756789507,9.92738037671,8.33672283895,,,,
Molise,18.5189065507,16.0050132051,14.6443496157,12.9968296575,16.2748846485,21.5760522974,22.3650356453,15.8319555591,19.5561519016,22.5040557737,22.4712140768,22.1750778178,20.2883878078,,,,
Campania,19.7112112526,17.8248991862,18.1941060068,19.0657144315,19.0466304792,19.8051013457,18.6130420143,15.3605315848,19.8667609116,19.2623812248,21.2685328699,21.9670432904,21.7146031783,,,,
Puglia,15.5050628296,12.923073408,15.47994688,15.9926437104,16.2443772786,17.2643890849,17.8909052023,17.4876095787,18.8739411843,19.4462617764,20.2249046973,18.8335558983,19.333860796,,,,
Basilicata,20.5072239616,15.4466661836,15.9541257323,14.5931392242,13.6196494765,16.3048976295,18.2931676678,14.9204353905,19.1542790415,17.5589123601,19.6014740033,15.6634141631,14.371177143,,,,
Calabria,27.4568432839,27.3389702286,29.6218467656,29.4413627236,29.5086876034,28.4632306831,28.2573852043,29.9300301937,27.5431096232,24.8303635315,29.8443459832,28.5069687491,30.2276262777,,,,
Sicilia,24.1970220524,21.4227970296,22.4944695467,23.8349341077,24.7872756149,28.578221509,25.6371804416,24.4109397059,25.5300180411,26.8002562767,26.1169710834,27.0922332551,27.4592755115,,,,
Sardegna,18.1006316558,19.2310592552,18.6398534783,21.1775931353,17.2118816614,20.9789135598,17.7797029087,20.4079543534,19.9448531268,20.385820589,18.1206142492,20.8982546321,18.158268011,,,,
Italia,-2.23305059441,-3.2267081068,-2.40372597789,-1.69859917012,-0.531131737578,0.523534872916,-0.0360286943619,0.230114007819,0.503415869096,0.423822524844,1.09624888293,1.92421077679,1.26077953674,,,,
